asset_id,asset_type,asset_category
asset_3590,Laptop,IT
asset_3591,Laptop,IT
asset_3592,PC,IT
asset_3593,PC,IT
asset_3594,Laptop,IT
asset_3595,Laptop,IT
asset_3596,Infusion Pump,Medical
asset_3597,PC,IT
asset_3598,PC,IT
asset_3599,Laptop,IT
asset_3600,Laptop,IT
asset_3601,ECG,Medical
asset_3602,Server,IT
asset_3603,Server,IT
asset_3604,PC,IT
asset_3605,PC,IT
asset_3606,Server,IT
asset_3607,Laptop,IT
asset_3608,PC,IT
asset_3609,Server,IT
asset_3610,Laptop,IT
asset_3611,Server,IT
asset_3612,Server,IT
asset_3613,Laptop,IT
asset_3614,ECG,Medical
asset_3615,ECG,Medical
asset_3616,Laptop,IT
asset_3617,PC,IT
asset_3618,Server,IT
asset_3619,ECG,Medical
asset_3620,Laptop,IT
asset_3621,Server,IT
asset_3622,Server,IT
asset_3623,Infusion Pump,Medical
asset_3624,Laptop,IT
asset_3625,Server,IT
asset_3626,Infusion Pump,Medical
asset_3627,Server,IT
asset_3628,Server,IT
asset_3629,ECG,Medical
asset_3630,Laptop,IT
asset_3631,Laptop,IT
asset_3632,PC,IT
asset_3633,Server,IT
asset_3634,PC,IT
asset_3635,Laptop,IT
asset_3636,Server,IT
asset_3637,Laptop,IT
asset_3638,PC,IT
asset_3639,MRI Scanner,Medical
asset_3640,ECG,Medical
asset_3641,Server,IT
asset_3642,Server,IT
asset_3643,Server,IT
asset_3644,Laptop,IT
asset_3645,Server,IT
asset_3646,PC,IT
asset_3647,Laptop,IT
asset_3648,Laptop,IT
asset_3649,Laptop,IT
asset_3650,Laptop,IT
asset_3651,Server,IT
asset_3652,Server,IT
asset_3653,MRI Scanner,Medical
asset_3654,Infusion Pump,Medical
asset_3655,Server,IT
asset_3656,ECG,Medical
asset_3657,Laptop,IT
asset_3658,Laptop,IT
asset_3659,PC,IT
asset_3660,Laptop,IT
asset_3661,PC,IT
asset_3662,MRI Scanner,Medical
asset_3663,PC,IT
asset_3664,Infusion Pump,Medical
asset_3665,Server,IT
asset_3666,Infusion Pump,Medical
asset_3667,MRI Scanner,Medical
asset_3668,Laptop,IT
asset_3669,PC,IT
asset_3670,Laptop,IT
asset_3671,Infusion Pump,Medical
asset_3672,Laptop,IT
asset_3673,PC,IT
asset_3674,PC,IT
asset_3675,PC,IT
asset_3676,PC,IT
asset_3677,Infusion Pump,Medical
asset_3678,ECG,Medical
asset_3679,Server,IT
asset_3680,Laptop,IT
asset_3681,Laptop,IT
asset_3682,ECG,Medical
asset_3683,MRI Scanner,Medical
asset_3684,PC,IT
asset_3685,PC,IT
asset_3686,Laptop,IT
asset_3687,Laptop,IT
asset_3688,ECG,Medical
asset_3689,Server,IT
asset_3690,PC,IT
asset_3691,Server,IT
asset_3692,Server,IT
asset_3693,MRI Scanner,Medical
asset_3694,PC,IT
asset_3695,PC,IT
asset_3696,Laptop,IT
asset_3697,Server,IT
asset_3698,Laptop,IT
asset_3699,MRI Scanner,Medical
asset_3700,Server,IT
asset_3701,PC,IT
asset_3702,PC,IT
asset_3703,Server,IT
asset_3704,Server,IT
asset_3705,PC,IT
asset_3706,ECG,Medical
asset_3707,Infusion Pump,Medical
asset_3708,PC,IT
asset_3709,Infusion Pump,Medical
asset_3710,Laptop,IT
asset_3711,PC,IT
asset_3712,Laptop,IT
asset_3713,PC,IT
asset_3714,Server,IT
asset_3715,MRI Scanner,Medical
asset_3716,Laptop,IT
asset_3717,Server,IT
asset_3718,Server,IT
asset_3719,Infusion Pump,Medical
asset_3720,Laptop,IT
asset_3721,MRI Scanner,Medical
asset_3722,ECG,Medical
asset_3723,PC,IT
asset_3724,Server,IT
asset_3725,Laptop,IT
asset_3726,Server,IT
asset_3727,PC,IT
asset_3728,ECG,Medical
asset_3729,Laptop,IT
asset_3730,Laptop,IT
asset_3731,ECG,Medical
asset_3732,Server,IT
asset_3733,Server,IT
asset_3734,PC,IT
asset_3735,Infusion Pump,Medical
asset_3736,Laptop,IT
asset_3737,ECG,Medical
asset_3738,Laptop,IT
asset_3739,Server,IT
asset_3740,Laptop,IT
asset_3741,Infusion Pump,Medical
asset_3742,ECG,Medical
asset_3743,Infusion Pump,Medical
asset_3744,PC,IT
asset_3745,PC,IT
asset_3746,PC,IT
asset_3747,ECG,Medical
asset_3748,Laptop,IT
asset_3749,PC,IT
asset_3750,MRI Scanner,Medical
asset_3751,PC,IT
asset_3752,ECG,Medical
asset_3753,Server,IT
asset_3754,Server,IT
asset_3755,PC,IT
asset_3756,PC,IT
asset_3757,Server,IT
asset_3758,Laptop,IT
asset_3759,Server,IT
asset_3760,PC,IT
asset_3761,Infusion Pump,Medical
asset_3762,Server,IT
asset_3763,Server,IT
asset_3764,Laptop,IT
asset_3765,PC,IT
asset_3766,Infusion Pump,Medical
asset_3767,Laptop,IT
asset_3768,PC,IT
asset_3769,PC,IT
asset_3770,Server,IT
asset_3771,Server,IT
asset_3772,PC,IT
asset_3773,Infusion Pump,Medical
asset_3774,Laptop,IT
asset_3775,Server,IT
asset_3776,PC,IT
asset_3777,MRI Scanner,Medical
asset_3778,Laptop,IT
asset_3779,Laptop,IT
asset_3780,Server,IT
asset_3781,Server,IT
asset_3782,Server,IT
asset_3783,Laptop,IT
asset_3784,PC,IT
asset_3785,Server,IT
asset_3786,PC,IT
asset_3787,ECG,Medical
asset_3788,PC,IT
asset_3789,Laptop,IT
asset_3790,MRI Scanner,Medical
asset_3791,MRI Scanner,Medical
asset_3792,Laptop,IT
asset_3793,Server,IT
asset_3794,PC,IT
asset_3795,ECG,Medical
asset_3796,Laptop,IT
asset_3797,PC,IT
asset_3798,ECG,Medical
asset_3799,Server,IT
asset_3800,Laptop,IT
asset_3801,PC,IT
asset_3802,Server,IT
asset_3803,PC,IT
asset_3804,MRI Scanner,Medical
asset_3805,Server,IT
asset_3806,ECG,Medical
asset_3807,Laptop,IT
asset_3808,Server,IT
asset_3809,MRI Scanner,Medical
asset_3810,Laptop,IT
asset_3811,Laptop,IT
asset_3812,PC,IT
asset_3813,Server,IT
asset_3814,Laptop,IT
asset_3815,MRI Scanner,Medical
asset_3816,PC,IT
asset_3817,PC,IT
asset_3818,Laptop,IT
asset_3819,MRI Scanner,Medical
asset_3820,PC,IT
asset_3821,Laptop,IT
asset_3822,Server,IT
asset_3823,Laptop,IT
asset_3824,Server,IT
asset_3825,Server,IT
asset_3826,PC,IT
asset_3827,PC,IT
asset_3828,Laptop,IT
asset_3829,Infusion Pump,Medical
asset_3830,PC,IT
asset_3831,Laptop,IT
asset_3832,ECG,Medical
asset_3833,Infusion Pump,Medical
asset_3834,Server,IT
asset_3835,Laptop,IT
asset_3836,PC,IT
asset_3837,Laptop,IT
asset_3838,Server,IT
asset_3839,Server,IT
asset_3840,Server,IT
asset_3841,Server,IT
asset_3842,Laptop,IT
asset_3843,Laptop,IT
asset_3844,Laptop,IT
asset_3845,PC,IT
asset_3846,Infusion Pump,Medical
asset_3847,Server,IT
asset_3848,Server,IT
asset_3849,Infusion Pump,Medical
asset_3850,MRI Scanner,Medical
asset_3851,MRI Scanner,Medical
asset_3852,PC,IT
asset_3853,PC,IT
asset_3854,Infusion Pump,Medical
asset_3855,Infusion Pump,Medical
asset_3856,PC,IT
asset_3857,PC,IT
asset_3858,Laptop,IT
asset_3859,PC,IT
asset_3860,Server,IT
asset_3861,ECG,Medical
asset_3862,Server,IT
asset_3863,ECG,Medical
asset_3864,Laptop,IT
asset_3865,Laptop,IT
asset_3866,Server,IT
asset_3867,Laptop,IT
asset_3868,Infusion Pump,Medical
asset_3869,PC,IT
asset_3870,Server,IT
asset_3871,PC,IT
asset_3872,PC,IT
asset_3873,Server,IT
asset_3874,Laptop,IT
asset_3875,Server,IT
asset_3876,PC,IT
asset_3877,ECG,Medical
asset_3878,MRI Scanner,Medical
asset_3879,Server,IT
asset_3880,Server,IT
asset_3881,Infusion Pump,Medical
asset_3882,Server,IT
asset_3883,PC,IT
asset_3884,Laptop,IT
asset_3885,ECG,Medical
asset_3886,Server,IT
asset_3887,Server,IT
asset_3888,Infusion Pump,Medical
asset_3889,ECG,Medical
asset_3890,MRI Scanner,Medical
asset_3891,Server,IT
asset_3892,Server,IT
asset_3893,Server,IT
asset_3894,ECG,Medical
asset_3895,PC,IT
asset_3896,Server,IT
asset_3897,PC,IT
asset_3898,Infusion Pump,Medical
asset_3899,MRI Scanner,Medical
asset_3900,PC,IT
asset_3901,ECG,Medical
asset_3902,PC,IT
asset_3903,Server,IT
asset_3904,ECG,Medical
asset_3905,ECG,Medical
asset_3906,PC,IT
asset_3907,ECG,Medical
asset_3908,MRI Scanner,Medical
asset_3909,PC,IT
asset_3910,PC,IT
asset_3911,PC,IT
asset_3912,PC,IT
asset_3913,PC,IT
asset_3914,MRI Scanner,Medical
asset_3915,MRI Scanner,Medical
asset_3916,Laptop,IT
asset_3917,PC,IT
asset_3918,Server,IT
asset_3919,Infusion Pump,Medical
asset_3920,Laptop,IT
asset_3921,PC,IT
asset_3922,PC,IT
asset_3923,PC,IT
asset_3924,MRI Scanner,Medical
asset_3925,PC,IT
asset_3926,PC,IT
asset_3927,Server,IT
asset_3928,MRI Scanner,Medical
asset_3929,Laptop,IT
asset_3930,ECG,Medical
asset_3931,PC,IT
asset_3932,Server,IT
asset_3933,Server,IT
asset_3934,Laptop,IT
asset_3935,MRI Scanner,Medical
asset_3936,Server,IT
asset_3937,PC,IT
asset_3938,Server,IT
asset_3939,Infusion Pump,Medical
asset_3940,Server,IT
asset_3941,Server,IT
asset_3942,Server,IT
asset_3943,Laptop,IT
asset_3944,Server,IT
asset_3945,Laptop,IT
asset_3946,MRI Scanner,Medical
asset_3947,Infusion Pump,Medical
asset_3948,MRI Scanner,Medical
asset_3949,Laptop,IT
asset_3950,Server,IT
asset_3951,Laptop,IT
asset_3952,Laptop,IT
asset_3953,Laptop,IT
asset_3954,MRI Scanner,Medical
asset_3955,Server,IT
asset_3956,PC,IT
asset_3957,ECG,Medical
asset_3958,Server,IT
asset_3959,Server,IT
asset_3960,Laptop,IT
asset_3961,Server,IT
asset_3962,Laptop,IT
asset_3963,Infusion Pump,Medical
asset_3964,Laptop,IT
asset_3965,ECG,Medical
asset_3966,Server,IT
asset_3967,Laptop,IT
asset_3968,Server,IT
asset_3969,MRI Scanner,Medical
asset_3970,PC,IT
asset_3971,Server,IT
asset_3972,Infusion Pump,Medical
asset_3973,PC,IT
asset_3974,Server,IT
asset_3975,ECG,Medical
asset_3976,PC,IT
asset_3977,ECG,Medical
asset_3978,Server,IT
asset_3979,Laptop,IT
asset_3980,PC,IT
asset_3981,PC,IT
asset_3982,Laptop,IT
asset_3983,PC,IT
asset_3984,MRI Scanner,Medical
asset_3985,ECG,Medical
asset_3986,PC,IT
asset_3987,Server,IT
asset_3988,PC,IT
asset_3989,Laptop,IT
asset_3990,PC,IT
asset_3991,Server,IT
asset_3992,Laptop,IT
asset_3993,Server,IT
asset_3994,Laptop,IT
asset_3995,ECG,Medical
asset_3996,Infusion Pump,Medical
asset_3997,Server,IT
asset_3998,Laptop,IT
asset_3999,MRI Scanner,Medical
asset_4000,PC,IT
asset_4001,Server,IT
asset_4002,PC,IT
asset_4003,Server,IT
asset_4004,Server,IT
asset_4005,Server,IT
asset_4006,Server,IT
asset_4007,PC,IT
asset_4008,Laptop,IT
asset_4009,Laptop,IT
asset_4010,PC,IT
asset_4011,Laptop,IT
asset_4012,PC,IT
asset_4013,Laptop,IT
asset_4014,Laptop,IT
asset_4015,Laptop,IT
asset_4016,PC,IT
asset_4017,PC,IT
asset_4018,Laptop,IT
asset_4019,Laptop,IT
asset_4020,MRI Scanner,Medical
asset_4021,ECG,Medical
asset_4022,Server,IT
asset_4023,MRI Scanner,Medical
asset_4024,Laptop,IT
asset_4025,PC,IT
asset_4026,ECG,Medical
asset_4027,Server,IT
asset_4028,PC,IT
asset_4029,PC,IT
asset_4030,Infusion Pump,Medical
asset_4031,PC,IT
asset_4032,MRI Scanner,Medical
asset_4033,Laptop,IT
asset_4034,ECG,Medical
asset_4035,Server,IT
asset_4036,PC,IT
asset_4037,Server,IT
asset_4038,PC,IT
asset_4039,Server,IT
asset_4040,MRI Scanner,Medical
asset_4041,PC,IT
asset_4042,Server,IT
asset_4043,Server,IT
asset_4044,MRI Scanner,Medical
asset_4045,Laptop,IT
asset_4046,ECG,Medical
asset_4047,Server,IT
asset_4048,Server,IT
asset_4049,Infusion Pump,Medical
asset_4050,Laptop,IT
asset_4051,Server,IT
asset_4052,Server,IT
asset_4053,Infusion Pump,Medical
asset_4054,Server,IT
asset_4055,PC,IT
asset_4056,Server,IT
asset_4057,Server,IT
asset_4058,PC,IT
asset_4059,Laptop,IT
asset_4060,Server,IT
asset_4061,Laptop,IT
asset_4062,Laptop,IT
asset_4063,Laptop,IT
asset_4064,Infusion Pump,Medical
asset_4065,Infusion Pump,Medical
asset_4066,PC,IT
asset_4067,ECG,Medical
asset_4068,Server,IT
asset_4069,Server,IT
asset_4070,Server,IT
asset_4071,Laptop,IT
asset_4072,Laptop,IT
asset_4073,Server,IT
asset_4074,Laptop,IT
asset_4075,Server,IT
asset_4076,PC,IT
asset_4077,MRI Scanner,Medical
asset_4078,PC,IT
asset_4079,Laptop,IT
asset_4080,PC,IT
asset_4081,PC,IT
asset_4082,Server,IT
asset_4083,Server,IT
asset_4084,ECG,Medical
asset_4085,Server,IT
asset_4086,MRI Scanner,Medical
asset_4087,Laptop,IT
asset_4088,Infusion Pump,Medical
asset_4089,Laptop,IT
asset_4090,Server,IT
asset_4091,Laptop,IT
asset_4092,Laptop,IT
asset_4093,Laptop,IT
asset_4094,Server,IT
asset_4095,Infusion Pump,Medical
asset_4096,Infusion Pump,Medical
asset_4097,PC,IT
asset_4098,Laptop,IT
asset_4099,PC,IT
asset_4100,ECG,Medical
asset_4101,MRI Scanner,Medical
asset_4102,PC,IT
asset_4103,PC,IT
asset_4104,PC,IT
asset_4105,MRI Scanner,Medical
asset_4106,Server,IT
asset_4107,Laptop,IT
asset_4108,ECG,Medical
asset_4109,ECG,Medical
asset_4110,PC,IT
asset_4111,MRI Scanner,Medical
asset_4112,ECG,Medical
asset_4113,Laptop,IT
asset_4114,MRI Scanner,Medical
asset_4115,PC,IT
asset_4116,Laptop,IT
asset_4117,ECG,Medical
asset_4118,Laptop,IT
asset_4119,Server,IT
asset_4120,PC,IT
asset_4121,Server,IT
asset_4122,Server,IT
asset_4123,PC,IT
asset_4124,Server,IT
asset_4125,PC,IT
asset_4126,Server,IT
asset_4127,PC,IT
asset_4128,Infusion Pump,Medical
asset_4129,MRI Scanner,Medical
asset_4130,Server,IT
asset_4131,Server,IT
asset_4132,Laptop,IT
asset_4133,MRI Scanner,Medical
asset_4134,Laptop,IT
asset_4135,Laptop,IT
asset_4136,Laptop,IT
asset_4137,PC,IT
asset_4138,Laptop,IT
asset_4139,Laptop,IT
asset_4140,PC,IT
asset_4141,PC,IT
asset_4142,PC,IT
asset_4143,Server,IT
asset_4144,ECG,Medical
asset_4145,Server,IT
asset_4146,Server,IT
asset_4147,Laptop,IT
asset_4148,Laptop,IT
asset_4149,Laptop,IT
asset_4150,Server,IT
asset_4151,MRI Scanner,Medical
asset_4152,Infusion Pump,Medical
asset_4153,Infusion Pump,Medical
asset_4154,Infusion Pump,Medical
asset_4155,PC,IT
asset_4156,MRI Scanner,Medical
asset_4157,PC,IT
asset_4158,Server,IT
asset_4159,Laptop,IT
asset_4160,PC,IT
asset_4161,Infusion Pump,Medical
asset_4162,ECG,Medical
asset_4163,Server,IT
asset_4164,Server,IT
asset_4165,Laptop,IT
asset_4166,Server,IT
asset_4167,MRI Scanner,Medical
asset_4168,PC,IT
asset_4169,PC,IT
asset_4170,Infusion Pump,Medical
asset_4171,Laptop,IT
asset_4172,Laptop,IT
asset_4173,Laptop,IT
asset_4174,Laptop,IT
asset_4175,ECG,Medical
asset_4176,PC,IT
asset_4177,Laptop,IT
asset_4178,Server,IT
asset_4179,ECG,Medical
asset_4180,PC,IT
asset_4181,PC,IT
asset_4182,PC,IT
asset_4183,ECG,Medical
asset_4184,MRI Scanner,Medical
asset_4185,Server,IT
asset_4186,Laptop,IT
asset_4187,Infusion Pump,Medical
asset_4188,ECG,Medical
asset_4189,Laptop,IT
asset_4190,Laptop,IT
asset_4191,PC,IT
asset_4192,Laptop,IT
asset_4193,Server,IT
asset_4194,Infusion Pump,Medical
asset_4195,Server,IT
asset_4196,Server,IT
asset_4197,PC,IT
asset_4198,Server,IT
asset_4199,Laptop,IT
asset_4200,PC,IT
asset_4201,PC,IT
asset_4202,PC,IT
asset_4203,Laptop,IT
asset_4204,Laptop,IT
asset_4205,MRI Scanner,Medical
asset_4206,Infusion Pump,Medical
asset_4207,PC,IT
asset_4208,MRI Scanner,Medical
asset_4209,Infusion Pump,Medical
asset_4210,Laptop,IT
asset_4211,MRI Scanner,Medical
asset_4212,Infusion Pump,Medical
asset_4213,Server,IT
asset_4214,Laptop,IT
asset_4215,PC,IT
asset_4216,Server,IT
asset_4217,MRI Scanner,Medical
asset_4218,Laptop,IT
asset_4219,Laptop,IT
asset_4220,PC,IT
asset_4221,Infusion Pump,Medical
asset_4222,MRI Scanner,Medical
asset_4223,Laptop,IT
asset_4224,PC,IT
asset_4225,Infusion Pump,Medical
asset_4226,ECG,Medical
asset_4227,Server,IT
asset_4228,PC,IT
asset_4229,Laptop,IT
asset_4230,Laptop,IT
asset_4231,Server,IT
asset_4232,Laptop,IT
asset_4233,Laptop,IT
asset_4234,Server,IT
asset_4235,PC,IT
asset_4236,ECG,Medical
asset_4237,Server,IT
asset_4238,Server,IT
asset_4239,Laptop,IT
asset_4240,Server,IT
asset_4241,Server,IT
asset_4242,MRI Scanner,Medical
asset_4243,ECG,Medical
asset_4244,Laptop,IT
asset_4245,Laptop,IT
asset_4246,Server,IT
asset_4247,MRI Scanner,Medical
asset_4248,PC,IT
asset_4249,MRI Scanner,Medical
asset_4250,Infusion Pump,Medical
asset_4251,Laptop,IT
asset_4252,ECG,Medical
asset_4253,Laptop,IT
asset_4254,ECG,Medical
asset_4255,PC,IT
asset_4256,ECG,Medical
asset_4257,PC,IT
asset_4258,Infusion Pump,Medical
asset_4259,Server,IT
asset_4260,MRI Scanner,Medical
asset_4261,Infusion Pump,Medical
asset_4262,Laptop,IT
asset_4263,ECG,Medical
asset_4264,MRI Scanner,Medical
asset_4265,ECG,Medical
asset_4266,Laptop,IT
asset_4267,Server,IT
asset_4268,PC,IT
asset_4269,MRI Scanner,Medical
asset_4270,Laptop,IT
asset_4271,Laptop,IT
asset_4272,Server,IT
asset_4273,ECG,Medical
asset_4274,Server,IT
asset_4275,PC,IT
asset_4276,Infusion Pump,Medical
asset_4277,ECG,Medical
asset_4278,PC,IT
asset_4279,Infusion Pump,Medical
asset_4280,PC,IT
asset_4281,ECG,Medical
asset_4282,Laptop,IT
asset_4283,Laptop,IT
asset_4284,Server,IT
asset_4285,PC,IT
asset_4286,Laptop,IT
asset_4287,Server,IT
asset_4288,Laptop,IT
asset_4289,Server,IT
asset_4290,PC,IT
asset_4291,Server,IT
asset_4292,ECG,Medical
asset_4293,PC,IT
asset_4294,PC,IT
asset_4295,Server,IT
asset_4296,Server,IT
asset_4297,ECG,Medical
asset_4298,Laptop,IT
asset_4299,PC,IT
asset_4300,PC,IT
asset_4301,MRI Scanner,Medical
asset_4302,Server,IT
asset_4303,MRI Scanner,Medical
asset_4304,Laptop,IT
asset_4305,ECG,Medical
asset_4306,Server,IT
asset_4307,PC,IT
asset_4308,Server,IT
asset_4309,MRI Scanner,Medical
asset_4310,ECG,Medical
asset_4311,Infusion Pump,Medical
asset_4312,Laptop,IT
asset_4313,PC,IT
asset_4314,Server,IT
asset_4315,Server,IT
asset_4316,PC,IT
asset_4317,Server,IT
asset_4318,Infusion Pump,Medical
asset_4319,Server,IT
asset_4320,PC,IT
asset_4321,Server,IT
asset_4322,Server,IT
asset_4323,Laptop,IT
asset_4324,Infusion Pump,Medical
asset_4325,Laptop,IT
asset_4326,Laptop,IT
asset_4327,PC,IT
asset_4328,Laptop,IT
asset_4329,Laptop,IT
asset_4330,ECG,Medical
asset_4331,PC,IT
asset_4332,Laptop,IT
asset_4333,Infusion Pump,Medical
asset_4334,Laptop,IT
asset_4335,PC,IT
asset_4336,Server,IT
asset_4337,ECG,Medical
asset_4338,PC,IT
asset_4339,PC,IT
asset_4340,Server,IT
asset_4341,MRI Scanner,Medical
asset_4342,Server,IT
asset_4343,ECG,Medical
asset_4344,Server,IT
asset_4345,PC,IT
asset_4346,PC,IT
asset_4347,Server,IT
asset_4348,Infusion Pump,Medical
asset_4349,PC,IT
asset_4350,Laptop,IT
asset_4351,Laptop,IT
asset_4352,Infusion Pump,Medical
asset_4353,Laptop,IT
asset_4354,Laptop,IT
asset_4355,PC,IT
asset_4356,Laptop,IT
asset_4357,Laptop,IT
asset_4358,Infusion Pump,Medical
asset_4359,PC,IT
asset_4360,PC,IT
asset_4361,Infusion Pump,Medical
asset_4362,MRI Scanner,Medical
asset_4363,Infusion Pump,Medical
asset_4364,Server,IT
asset_4365,MRI Scanner,Medical
asset_4366,Server,IT
asset_4367,Laptop,IT
asset_4368,ECG,Medical
asset_4369,Laptop,IT
asset_4370,PC,IT
asset_4371,Server,IT
asset_4372,PC,IT
asset_4373,Infusion Pump,Medical
asset_4374,PC,IT
asset_4375,Infusion Pump,Medical
asset_4376,PC,IT
asset_4377,Server,IT
asset_4378,Laptop,IT
asset_4379,Server,IT
asset_4380,MRI Scanner,Medical
asset_4381,Server,IT
asset_4382,Laptop,IT
asset_4383,Server,IT
asset_4384,PC,IT
asset_4385,PC,IT
asset_4386,Laptop,IT
asset_4387,Laptop,IT
asset_4388,Laptop,IT
asset_4389,Laptop,IT
asset_4390,Server,IT
asset_4391,PC,IT
asset_4392,Server,IT
asset_4393,PC,IT
asset_4394,Laptop,IT
asset_4395,MRI Scanner,Medical
asset_4396,MRI Scanner,Medical
asset_4397,Server,IT
asset_4398,Laptop,IT
asset_4399,MRI Scanner,Medical
asset_4400,Laptop,IT
asset_4401,PC,IT
asset_4402,Infusion Pump,Medical
asset_4403,PC,IT
asset_4404,PC,IT
asset_4405,PC,IT
asset_4406,Server,IT
asset_4407,PC,IT
asset_4408,MRI Scanner,Medical
asset_4409,Server,IT
asset_4410,PC,IT
asset_4411,PC,IT
asset_4412,ECG,Medical
asset_4413,Laptop,IT
asset_4414,PC,IT
asset_4415,Infusion Pump,Medical
asset_4416,Infusion Pump,Medical
asset_4417,MRI Scanner,Medical
asset_4418,ECG,Medical
asset_4419,PC,IT
asset_4420,Laptop,IT
asset_4421,Laptop,IT
asset_4422,Server,IT
asset_4423,Laptop,IT
asset_4424,Laptop,IT
asset_4425,Laptop,IT
asset_4426,Infusion Pump,Medical
asset_4427,Server,IT
asset_4428,PC,IT
asset_4429,Server,IT
asset_4430,Laptop,IT
asset_4431,Infusion Pump,Medical
asset_4432,Server,IT
asset_4433,MRI Scanner,Medical
asset_4434,PC,IT
asset_4435,PC,IT
asset_4436,MRI Scanner,Medical
asset_4437,MRI Scanner,Medical
asset_4438,Laptop,IT
asset_4439,PC,IT
asset_4440,PC,IT
asset_4441,PC,IT
asset_4442,Laptop,IT
asset_4443,Laptop,IT
asset_4444,Laptop,IT
asset_4445,MRI Scanner,Medical
asset_4446,Laptop,IT
asset_4447,ECG,Medical
asset_4448,MRI Scanner,Medical
asset_4449,Laptop,IT
asset_4450,Server,IT
asset_4451,PC,IT
asset_4452,PC,IT
asset_4453,Laptop,IT
asset_4454,Laptop,IT
asset_4455,Server,IT
asset_4456,Laptop,IT
asset_4457,ECG,Medical
asset_4458,MRI Scanner,Medical
asset_4459,Laptop,IT
asset_4460,Server,IT
asset_4461,Server,IT
asset_4462,Laptop,IT
asset_4463,PC,IT
asset_4464,Server,IT
asset_4465,ECG,Medical
asset_4466,Infusion Pump,Medical
asset_4467,Infusion Pump,Medical
asset_4468,Laptop,IT
asset_4469,Infusion Pump,Medical
asset_4470,PC,IT
asset_4471,PC,IT
asset_4472,Laptop,IT
asset_4473,Infusion Pump,Medical
asset_4474,Laptop,IT
asset_4475,Laptop,IT
asset_4476,Server,IT
asset_4477,ECG,Medical
asset_4478,MRI Scanner,Medical
asset_4479,Laptop,IT
asset_4480,Server,IT
asset_4481,Laptop,IT
asset_4482,PC,IT
asset_4483,ECG,Medical
asset_4484,Laptop,IT
asset_4485,ECG,Medical
asset_4486,Laptop,IT
asset_4487,MRI Scanner,Medical
asset_4488,Laptop,IT
asset_4489,ECG,Medical
asset_4490,PC,IT
asset_4491,MRI Scanner,Medical
asset_4492,MRI Scanner,Medical
asset_4493,PC,IT
asset_4494,Server,IT
asset_4495,Infusion Pump,Medical
asset_4496,Infusion Pump,Medical
asset_4497,Laptop,IT
asset_4498,PC,IT
asset_4499,PC,IT
asset_4500,Laptop,IT
asset_4501,Laptop,IT
asset_4502,ECG,Medical
asset_4503,Server,IT
asset_4504,PC,IT
asset_4505,Server,IT
asset_4506,PC,IT
asset_4507,Server,IT
asset_4508,Infusion Pump,Medical
asset_4509,Laptop,IT
asset_4510,Server,IT
asset_4511,PC,IT
asset_4512,Laptop,IT
asset_4513,Laptop,IT
asset_4514,Server,IT
asset_4515,Infusion Pump,Medical
asset_4516,Infusion Pump,Medical
asset_4517,Laptop,IT
asset_4518,Laptop,IT
asset_4519,Laptop,IT
asset_4520,Infusion Pump,Medical
asset_4521,PC,IT
asset_4522,Server,IT
asset_4523,Infusion Pump,Medical
asset_4524,PC,IT
asset_4525,Server,IT
asset_4526,PC,IT
asset_4527,Server,IT
asset_4528,Server,IT
asset_4529,Laptop,IT
asset_4530,Infusion Pump,Medical
asset_4531,PC,IT
asset_4532,Server,IT
asset_4533,Laptop,IT
asset_4534,Server,IT
asset_4535,Laptop,IT
asset_4536,Server,IT
asset_4537,Server,IT
asset_4538,PC,IT
asset_4539,PC,IT
asset_4540,Laptop,IT
asset_4541,Laptop,IT
asset_4542,MRI Scanner,Medical
asset_4543,Laptop,IT
asset_4544,PC,IT
asset_4545,Server,IT
asset_4546,Server,IT
asset_4547,Laptop,IT
asset_4548,Infusion Pump,Medical
asset_4549,PC,IT
asset_4550,PC,IT
asset_4551,ECG,Medical
asset_4552,Server,IT
asset_4553,MRI Scanner,Medical
asset_4554,Infusion Pump,Medical
asset_4555,PC,IT
asset_4556,PC,IT
asset_4557,Laptop,IT
asset_4558,Server,IT
asset_4559,PC,IT
asset_4560,Laptop,IT
asset_4561,Server,IT
asset_4562,Laptop,IT
asset_4563,ECG,Medical
asset_4564,Server,IT
asset_4565,Laptop,IT
asset_4566,Laptop,IT
asset_4567,Laptop,IT
asset_4568,Laptop,IT
asset_4569,Laptop,IT
asset_4570,PC,IT
asset_4571,ECG,Medical
asset_4572,Server,IT
asset_4573,ECG,Medical
asset_4574,Server,IT
asset_4575,Laptop,IT
asset_4576,ECG,Medical
asset_4577,Infusion Pump,Medical
asset_4578,MRI Scanner,Medical
asset_4579,Laptop,IT
asset_4580,PC,IT
asset_4581,PC,IT
asset_4582,PC,IT
asset_4583,Server,IT
asset_4584,PC,IT
asset_4585,Server,IT
asset_4586,Server,IT
asset_4587,Server,IT
asset_4588,Server,IT
asset_4589,PC,IT
asset_4590,Server,IT
asset_4591,MRI Scanner,Medical
asset_4592,ECG,Medical
asset_4593,PC,IT
asset_4594,MRI Scanner,Medical
asset_4595,Laptop,IT
asset_4596,ECG,Medical
asset_4597,PC,IT
