connection_type,ip,mac,device_id,category,sub_category,manufacturer,type,model,serial_number,os,sw_fw_version,hw_version,vlan,connector_device_id,ap_name,ap_location,risk_score_points,risk_score
Wireless Connection,10.6.68.182,08:09:0B:92:9D:3B,CQPBBPLPRD,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CO63132126,columbia > Building 1 > Floor 2,36,Very Low
Wireless Connection,10.6.67.206,08:09:0B:98:50:77,CQPBBPLQAY,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,WA80653521,washington > Building 4 > Floor 7,35,Very Low
Wireless Connection,10.6.70.132,08:09:0B:E8:76:72,CQPBBPLQKX,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,BR17464617,bronx > Building 4 > Floor 3,32,Very Low
Wireless Connection,10.6.69.164,08:09:0B:6A:8C:2E,CQPBBPLQUS,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,WA77746266,washington > Building 4 > Floor 9,78,Critical
Wireless Connection,10.6.71.114,08:09:0B:B2:E0:E0,CQPBBPLROM,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs,N/A,iOS,N/A,N/A,970,N/A,CO78699967,columbia > Building 6 > Floor 7,38,Very Low
Wireless Connection,10.6.77.198,08:09:0B:61:B8:6E,CQPBBPLTLZ,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CO40551722,columbia > Building 3 > Floor 3,37,Very Low
Wireless Connection,10.6.76.221,08:09:0B:72:93:79,CQPBBPLTVU,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,BR86197126,bronx > Building 1 > Floor 2,32,Very Low
Wireless Connection,10.6.81.93,08:09:0B:31:C9:FF,CQPBBPLUZN,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,WA72958704,washington > Building 4 > Floor 3,45,Medium
Wireless Connection,10.6.80.123,08:09:0B:58:76:26,CQPBBPLVJI,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,WA58085963,washington > Building 4 > Floor 3,60,High
Wireless Connection,10.6.83.48,08:09:0B:56:A9:64,CQPBBPLVTH,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CO69522731,columbia > Building 4 > Floor 5,56,Medium
Wireless Connection,10.6.82.75,08:09:0B:E7:C3:F6,CQPBBPLWDC,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,BR82626715,bronx > Building 2 > Floor 2,49,Medium
Wireless Connection,10.6.84.239,08:09:0B:69:53:73,CQPBBPLWNB,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,AL13124644,albany > Building 1 > Floor 7,53,Medium
Wireless Connection,10.6.86.189,08:09:0B:A9:DB:AD,CQPBBPLXGV,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,AL23263359,albany > Building 2 > Floor 3,59,Medium
Wireless Connection,10.6.88.137,08:09:0B:B8:B7:CF,CQPBBPLYAP,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CO41153974,columbia > Building 3 > Floor 9,66,High
Wireless Connection,10.6.87.162,08:09:0B:2B:FC:57,CQPBBPLYKK,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,CL00545032,clinton > Building 2 > Floor 9,69,High
Wireless Connection,10.6.90.87,08:09:0B:1C:DC:A5,CQPBBPLYUJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CL46590509,clinton > Building 3 > Floor 3,67,High
Wireless Connection,10.6.91.62,08:09:0B:1C:65:10,CQPBBPLZXY,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,WA26668809,washington > Building 6 > Floor 1,49,Medium
Wireless Connection,10.6.93.250,08:09:0B:E6:94:81,CQPBBPMAHX,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CL34546760,clinton > Building 4 > Floor 9,53,Medium
Wireless Connection,10.6.93.17,08:09:0B:85:9F:94,CQPBBPMARS,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL67781655,albany > Building 5 > Floor 8,54,Medium
Wireless Connection,10.6.94.233,08:09:0B:BB:40:70,CQPBBPMBLM,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CL32074455,clinton > Building 5 > Floor 2,50,Medium
Wireless Connection,10.6.96.129,08:09:0B:DD:7D:56,CQPBBPMCCU,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CL40947805,clinton > Building 5 > Floor 1,55,Medium
Ethernet Connection,10.6.99.76,10:2B:05:33:86:21,CQPBFWBAIL,IoT,General IoT,RICOH,Printer,Aficio MP 3351,N/A,N/A,N/A,N/A,970,N/A,N/A,N/A,59,Medium
Wireless Connection,10.6.98.80,4C:56:9D:58:20:87,CQPBBPMCWO,IoT,Mobile Devices,Apple,Tablet,iPad mini 2,N/A,iOS,N/A,N/A,970,N/A,CO47367232,columbia > Building 6 > Floor 9,68,High
Ethernet Connection,10.6.99.75,10:2B:05:B1:92:36,CQPBHGXHGT,IoT,General IoT,RICOH,Printer,up4440a,N/A,N/A,N/A,N/A,970,N/A,N/A,N/A,46,Medium
Wireless Connection,10.6.45.218,11:F0:0B:6D:0B:03,CQPBCZSPHG,IoT,Mobile Devices,Samsung,Smartphone,Galaxy J3,N/A,Android,N/A,N/A,970,N/A,WA87732500,washington > Building 6 > Floor 5,35,Very Low
Wireless Connection,10.6.48.134,08:09:0B:57:8F:67,CQPBCZSQKR,IoT,Mobile Devices,Apple,Smartphone,iPhone 6,N/A,iOS,N/A,N/A,970,N/A,CL65157000,clinton > Building 6 > Floor 3,71,Critical
Wireless Connection,10.6.49.104,08:09:0B:3A:A3:53,CQPBCZSQUM,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,WA84389195,washington > Building 3 > Floor 3,52,Medium
Wireless Connection,10.6.47.162,08:09:0B:38:EC:0F,CQPBCZSROG,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,BR78988740,bronx > Building 5 > Floor 3,31,Very Low
Wireless Connection,10.6.52.38,08:09:0B:2B:0F:0A,CQPBCZSRXX,IoT,Mobile Devices,Apple,Smartphone,iPhone 3GS,N/A,iOS,N/A,N/A,970,N/A,WA93730111,washington > Building 5 > Floor 5,55,Medium
Wireless Connection,10.6.53.25,08:09:0B:72:CE:C4,CQPBCZSSHS,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,AL66407893,albany > Building 5 > Floor 8,71,Critical
Wireless Connection,10.6.50.81,08:09:0B:44:5A:1B,CQPBCZSSRR,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CL07122224,clinton > Building 5 > Floor 5,52,Medium
Wireless Connection,10.6.55.218,08:09:0B:8E:70:B1,CQPBCZSTLD,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,WA19706161,washington > Building 1 > Floor 4,48,Medium
Wireless Connection,10.6.56.196,08:09:0B:8B:D3:6F,CQPBCZSTUY,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL61383153,albany > Building 6 > Floor 3,71,Critical
Wireless Connection,10.6.54.235,08:09:0B:A7:0B:F9,CQPBCZSUOS,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,BR58698353,bronx > Building 1 > Floor 2,34,Very Low
Wireless Connection,10.6.59.116,08:09:0B:4A:E4:7D,CQPBCZSUYJ,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,AL64485759,albany > Building 2 > Floor 2,54,Medium
Wireless Connection,10.6.61.68,08:09:0B:CE:F0:0E,CQPBCZSXFJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,CL88527819,clinton > Building 6 > Floor 3,38,Very Low
Wireless Connection,10.6.62.38,08:09:0B:E0:8B:5B,CQPBCZSXPE,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,WA53838443,washington > Building 3 > Floor 9,55,Medium
Wireless Connection,10.6.69.161,08:09:0B:5F:4A:10,CQPBDAHWZI,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,AL85340832,albany > Building 6 > Floor 1,80,Critical
Wireless Connection,10.6.67.207,08:09:0B:88:94:F5,CQPBDAHXSY,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,CO41235243,columbia > Building 5 > Floor 8,48,Medium
Wireless Connection,10.6.73.52,08:09:0B:85:81:80,CQPBDAHYMW,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CO68348571,columbia > Building 6 > Floor 8,36,Very Low
Wireless Connection,10.6.74.29,08:09:0B:03:F5:A5,CQPBDAHYWT,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CL91561372,clinton > Building 5 > Floor 8,44,Very Low
Wireless Connection,10.6.72.86,08:09:0B:55:9D:1F,CQPBDAHZQJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 6,N/A,iOS,N/A,N/A,970,N/A,CL81027724,clinton > Building 5 > Floor 7,60,High
Wireless Connection,10.6.76.218,08:09:0B:30:D1:66,CQPBDAIAAK,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,AL47883333,albany > Building 5 > Floor 8,39,Very Low
Wireless Connection,10.6.77.197,08:09:0B:E0:83:BF,CQPBDAIAKH,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,WA21012657,washington > Building 2 > Floor 4,67,High
Wireless Connection,10.6.75.13,08:09:0B:35:FA:7B,CQPBDAIAUA,IoT,Mobile Devices,Apple,Smartphone,iPhone 4S,N/A,iOS,N/A,N/A,970,N/A,WA06940014,washington > Building 3 > Floor 4,39,Very Low
Wireless Connection,10.6.81.92,08:09:0B:83:B6:DA,CQPBDAIBXV,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,AL00387048,albany > Building 5 > Floor 2,79,Critical
Wireless Connection,10.6.78.180,08:09:0B:C7:3B:A7,CQPBDAICHO,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CL11293141,clinton > Building 6 > Floor 9,65,High
Wireless Connection,10.6.82.76,08:09:0B:5E:61:37,CQPBDAIDVC,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,BR49721948,bronx > Building 6 > Floor 6,46,Medium
Wireless Connection,10.6.83.51,08:09:0B:8A:5A:FB,CQPBDAIEEZ,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,WA74674455,washington > Building 6 > Floor 4,45,Medium
Wireless Connection,10.6.85.220,08:09:0B:24:8D:38,CQPBDAIFIQ,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,WA97926028,washington > Building 1 > Floor 6,74,Critical
Wireless Connection,10.6.91.59,08:09:0B:3E:24:29,CQPBDAIGCO,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,WA61703597,washington > Building 3 > Floor 3,38,Very Low
Wireless Connection,10.6.92.30,08:09:0B:1A:F7:DF,CQPBDAIGML,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,AL67797807,albany > Building 6 > Floor 4,38,Very Low
Wireless Connection,10.6.89.117,08:09:0B:61:62:C4,CQPBDAIGWE,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL11841199,albany > Building 5 > Floor 9,70,Critical
Wireless Connection,10.6.90.89,08:09:0B:92:0E:D7,CQPBDAIHGB,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,WA67060806,washington > Building 2 > Floor 2,74,Critical
Wireless Connection,10.6.94.230,08:09:0B:E2:B7:F1,CQPBDAIHQC,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO40537875,columbia > Building 3 > Floor 9,61,High
Wireless Connection,10.6.93.18,08:09:0B:64:2C:58,CQPBDAIIJS,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,AL82155402,albany > Building 1 > Floor 2,73,Critical
Wireless Connection,10.6.93.253,08:09:0B:6C:54:4A,CQPBDAIITP,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,WA73088480,washington > Building 2 > Floor 4,52,Medium
Wireless Connection,10.6.98.78,4C:56:9D:0B:E8:FE,CQPBDAIJBE,IoT,Mobile Devices,Apple,Tablet,iPad mini 2,N/A,iOS,N/A,N/A,970,N/A,CO40952056,columbia > Building 1 > Floor 9,55,Medium
Ethernet Connection,10.6.99.74,10:2B:05:B4:9D:5E,CQPBIRTOFB,IoT,General IoT,RICOH,Printer,Aficio MP 2851,N/A,N/A,N/A,N/A,970,N/A,N/A,N/A,61,High
Ethernet Connection,10.6.99.73,10:2B:05:CB:46:60,CQPBKCPVDJ,IoT,General IoT,HP,Printer,LaserJet P3010 Series,N/A,N/A,N/A,N/A,970,N/A,N/A,N/A,77,Critical
Wireless Connection,10.6.45.219,11:F0:0B:F3:F8:68,CQPBEKHKII,IoT,Mobile Devices,Samsung,Smartphone,Galaxy S8,N/A,Android,N/A,N/A,970,N/A,CO67732265,columbia > Building 1 > Floor 3,34,Very Low
Wireless Connection,10.6.48.133,08:09:0B:6B:51:78,CQPBEKHMFL,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs Max,N/A,iOS,N/A,N/A,970,N/A,AL68238657,albany > Building 5 > Floor 3,70,Critical
Wireless Connection,10.6.51.58,08:09:0B:65:16:01,CQPBEKHOCO,IoT,Mobile Devices,Apple,Smartphone,iPhone 6,N/A,iOS,N/A,N/A,970,N/A,WA34188687,washington > Building 5 > Floor 7,78,Critical
Wireless Connection,10.6.50.80,08:09:0B:69:CB:D8,CQPBEKHOML,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,CL11667221,clinton > Building 5 > Floor 8,52,Medium
Wireless Connection,10.6.55.217,08:09:0B:2E:C3:7B,CQPBEKHPFX,IoT,Mobile Devices,Apple,Smartphone,iPhone 6 Plus,N/A,iOS,N/A,N/A,970,N/A,BR75664642,bronx > Building 3 > Floor 6,44,Very Low
Wireless Connection,10.6.54.4,08:09:0B:9B:EC:E0,CQPBEKHPZR,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,CL80770227,clinton > Building 3 > Floor 6,61,High
Wireless Connection,10.6.60.100,08:09:0B:18:A8:8D,CQPBEKHQJG,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,WA22928529,washington > Building 5 > Floor 5,64,High
Wireless Connection,10.6.59.115,08:09:0B:3C:10:0D,CQPBEKHQTD,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,AL69304044,albany > Building 1 > Floor 4,35,Very Low
Wireless Connection,10.6.58.139,08:09:0B:81:BF:9B,CQPBEKHRDA,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,BR89917523,bronx > Building 6 > Floor 6,78,Critical
Wireless Connection,10.6.63.246,08:09:0B:CA:25:69,CQPBEKHRWM,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,BR49956917,bronx > Building 6 > Floor 9,78,Critical
Wireless Connection,10.6.63.9,08:09:0B:34:16:13,CQPBEKHSGJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO53704368,columbia > Building 4 > Floor 4,71,Critical
Wireless Connection,10.6.62.39,08:09:0B:1B:27:87,CQPBEKHSQG,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,WA74006093,washington > Building 1 > Floor 6,69,High
Wireless Connection,10.6.65.201,08:09:0B:B8:F6:BE,CQPBEKHUDM,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CO69945891,columbia > Building 1 > Floor 2,31,Very Low
Wireless Connection,10.6.67.208,08:09:0B:8A:93:52,CQPBELEFKY,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,WA52693770,washington > Building 1 > Floor 7,34,Very Low
Wireless Connection,10.6.73.53,08:09:0B:23:FD:FE,CQPBELEGEW,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,BR38493655,bronx > Building 4 > Floor 2,78,Critical
Wireless Connection,10.6.72.85,08:09:0B:6D:FD:4B,CQPBELEGOR,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CO19430301,columbia > Building 1 > Floor 3,58,Medium
Wireless Connection,10.6.77.196,08:09:0B:FD:D2:C3,CQPBELEHIP,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,WA76926270,washington > Building 5 > Floor 7,74,Critical
Wireless Connection,10.6.76.219,08:09:0B:34:D3:CB,CQPBELEHSK,IoT,Mobile Devices,Apple,Smartphone,iPhone 3GS,N/A,iOS,N/A,N/A,970,N/A,WA73380179,washington > Building 1 > Floor 6,33,Very Low
Wireless Connection,10.6.75.14,08:09:0B:E7:68:2E,CQPBELEIMA,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CL27289159,clinton > Building 2 > Floor 5,62,High
Wireless Connection,10.6.81.91,08:09:0B:43:08:62,CQPBELEIWD,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,AL66702096,albany > Building 6 > Floor 7,72,Critical
Wireless Connection,10.6.79.154,08:09:0B:48:63:17,CQPBELEJPT,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,CO83145942,columbia > Building 5 > Floor 8,69,High
Wireless Connection,10.6.78.181,08:09:0B:D2:86:EA,CQPBELEJZO,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs Max,N/A,iOS,N/A,N/A,970,N/A,WA33076343,washington > Building 4 > Floor 5,72,Critical
Wireless Connection,10.6.83.50,08:09:0B:FF:F9:03,CQPBELELDH,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,BR97797164,bronx > Building 3 > Floor 2,48,Medium
Wireless Connection,10.6.82.77,08:09:0B:47:CE:AF,CQPBELELNC,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,BR88696016,bronx > Building 3 > Floor 6,35,Very Low
Wireless Connection,10.6.87.160,08:09:0B:6F:0D:C0,CQPBELEMHA,IoT,Mobile Devices,Apple,Smartphone,iPhone Xs Max,N/A,iOS,N/A,N/A,970,N/A,CL68884800,clinton > Building 2 > Floor 9,57,Medium
Wireless Connection,10.6.86.191,08:09:0B:4B:C1:C2,CQPBELEMQV,IoT,Mobile Devices,Apple,Smartphone,iPhone 8 Plus,N/A,iOS,N/A,N/A,970,N/A,BR03672162,bronx > Building 4 > Floor 8,69,High
Wireless Connection,10.6.91.60,08:09:0B:44:4C:6A,CQPBELENUO,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,AL59730068,albany > Building 3 > Floor 4,74,Critical
Wireless Connection,10.6.90.88,08:09:0B:0E:00:75,CQPBELEOEJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO69975675,columbia > Building 6 > Floor 3,69,High
Wireless Connection,10.6.89.118,08:09:0B:59:12:11,CQPBELEOOE,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,BR63693735,bronx > Building 6 > Floor 5,62,High
Wireless Connection,10.6.94.231,08:09:0B:C3:2D:08,CQPBELEPIC,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,CL36077249,clinton > Building 5 > Floor 5,53,Medium
Wireless Connection,10.6.96.130,08:09:0B:37:E3:24,CQPBELERMU,IoT,Mobile Devices,Apple,Smartphone,iPhone SE,N/A,iOS,N/A,N/A,970,N/A,CO65457695,columbia > Building 4 > Floor 4,66,High
Ethernet Connection,10.6.99.80,10:2B:05:BB:20:9C,CQPBLNMFCL,IoT,General IoT,Epson,Printer,TM-T20II,N/A,N/A,N/A,N/A,970,N/A,N/A,N/A,74,Critical
Wireless Connection,10.6.45.220,11:F0:0B:09:45:08,CQPBFUWFJK,IoT,Mobile Devices,Samsung,Smartphone,Galaxy S7 Edge,N/A,Android,N/A,N/A,970,N/A,WA90607008,washington > Building 4 > Floor 4,63,High
Wireless Connection,10.6.50.86,08:09:0B:E0:EE:74,CQPBFUWHGL,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,BR13629430,bronx > Building 4 > Floor 1,70,Critical
Wireless Connection,10.6.51.63,08:09:0B:FB:77:FA,CQPBFUWHQG,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,CO18700690,columbia > Building 4 > Floor 8,44,Very Low
Wireless Connection,10.6.52.40,08:09:0B:D7:AD:BC,CQPBFUWIAB,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,CO41182026,columbia > Building 3 > Floor 4,51,Medium
Wireless Connection,10.6.47.161,08:09:0B:1A:64:48,CQPBFUWJDU,IoT,Mobile Devices,Apple,Smartphone,iPhone,N/A,iOS,N/A,N/A,970,N/A,BR27255348,bronx > Building 5 > Floor 2,72,Critical
Wireless Connection,10.6.49.98,08:09:0B:F3:32:F4,CQPBFUWJXK,IoT,Mobile Devices,Apple,Smartphone,iPhone 4,N/A,iOS,N/A,N/A,970,N/A,CO77170449,columbia > Building 3 > Floor 2,71,Critical
Wireless Connection,10.6.54.3,08:09:0B:EF:58:A6,CQPBFUWLUL,IoT,Mobile Devices,Apple,Smartphone,iPhone 6,N/A,iOS,N/A,N/A,970,N/A,BR99522033,bronx > Building 2 > Floor 8,44,Very Low
Wireless Connection,10.6.54.233,08:09:0B:64:FB:61,CQPBFUWMEG,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,BR72682065,bronx > Building 4 > Floor 5,64,High
Wireless Connection,10.6.64.226,08:09:0B:73:73:F6,CQPBFUWNHJ,IoT,Mobile Devices,Apple,Smartphone,iPhone 3G,N/A,iOS,N/A,N/A,970,N/A,AL22764589,albany > Building 1 > Floor 1,75,Critical
Wireless Connection,10.6.66.175,08:09:0B:2C:5D:50,CQPBFUWOAZ,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,AL49767116,albany > Building 1 > Floor 5,33,Very Low
Wireless Connection,10.6.67.148,08:09:0B:0D:14:43,CQPBFUWOKU,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,CO66595069,columbia > Building 5 > Floor 1,57,Medium
Wireless Connection,10.6.63.4,08:09:0B:01:87:8D,CQPBFUWPON,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,CL84936392,clinton > Building 3 > Floor 4,34,Very Low
Wireless Connection,10.6.71.109,08:09:0B:F6:AD:09,CQPBFWALPS,IoT,Mobile Devices,Apple,Smartphone,iPhone 5c,N/A,iOS,N/A,N/A,970,N/A,AL45100398,albany > Building 2 > Floor 1,63,High
Wireless Connection,10.6.74.28,08:09:0B:84:33:67,CQPBFWAMTJ,IoT,Mobile Devices,Apple,Smartphone,iPhone XR,N/A,iOS,N/A,N/A,970,N/A,CO94182933,columbia > Building 1 > Floor 5,33,Very Low
Wireless Connection,10.6.67.209,08:09:0B:63:16:17,CQPBFWANCY,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CL03830391,clinton > Building 3 > Floor 4,51,Medium
Wireless Connection,10.6.68.187,08:09:0B:85:E7:B4,CQPBFWANMV,IoT,Mobile Devices,Apple,Smartphone,iPhone X,N/A,iOS,N/A,N/A,970,N/A,AL21808628,albany > Building 5 > Floor 6,49,Medium
Wireless Connection,10.6.70.137,08:09:0B:FE:F6:8A,CQPBFWAOGP,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s Plus,N/A,iOS,N/A,N/A,970,N/A,BR56188019,bronx > Building 4 > Floor 3,33,Very Low
Wireless Connection,10.6.79.151,08:09:0B:83:3D:80,CQPBFWAPAR,IoT,Mobile Devices,Apple,Smartphone,iPhone 6s,N/A,iOS,N/A,N/A,970,N/A,AL19058509,albany > Building 4 > Floor 7,57,Medium
Wireless Connection,10.6.80.120,08:09:0B:C6:E5:04,CQPBFWAPKO,IoT,Mobile Devices,Apple,Smartphone,iPhone 7 Plus,N/A,iOS,N/A,N/A,970,N/A,CO84363569,columbia > Building 6 > Floor 6,42,Very Low
Wireless Connection,10.6.81.90,08:09:0B:20:04:BB,CQPBFWAPUL,IoT,Mobile Devices,Apple,Smartphone,iPhone 7,N/A,iOS,N/A,N/A,970,N/A,CL49279755,clinton > Building 5 > Floor 1,77,Critical
Wireless Connection,10.6.75.15,08:09:0B:D9:50:77,CQPBFWAQEA,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,BR60961121,bronx > Building 4 > Floor 7,69,High
Wireless Connection,10.6.76.224,08:09:0B:78:EF:5E,CQPBFWAQXU,IoT,Mobile Devices,Apple,Smartphone,iPhone 8,N/A,iOS,N/A,N/A,970,N/A,WA10592283,washington > Building 1 > Floor 2,49,Medium
Wireless Connection,10.6.77.203,08:09:0B:D6:57:01,CQPBFWARHR,IoT,Mobile Devices,Apple,Smartphone,iPhone 5s,N/A,iOS,N/A,N/A,970,N/A,WA24902538,washington > Building 3 > Floor 3,80,Critical
